Adress,Område,Region,Datum,Slutpris,Begärt pris,Bostadstyp,Upplåtelseform,Antal rum,Boarea,Balkong,Våning,Elevator,Byggår,Avgift/månad,Driftskostnad 
"Roslagsgatan 57, 2tr",Vasastan,Stockholms kommun,2020-10-28,4400000,3975000,Lägenhet,Bostadsrätt,2 ,"44,5 ",True,1,False,1929,2395,4464
"Västmannagatan 80, 2tr.",Vasastan,Stockholms kommun,2020-10-28,6820000,6795000,Lägenhet,Bostadsrätt,2 ,71 ,,2,True,1904,2495,
"Vanadisplan 1, 2 TR",Vasastaden,Stockholms kommun,2020-10-28,4800000,4195000,Lägenhet,Bostadsrätt,2 ,49 ,False,2 av 6,True,1926,1901,3480
"Nina Einhorns Gata 4, 10tr",Hagastaden,Stockholms kommun,2020-10-28,5200000,5200000,Lägenhet,Bostadsrätt,2 ,54 ,True,10 av 13,True,2017,3251,4860
"Frejgatan 33, 4 tr",Vasastan,Stockholms kommun,2020-10-28,5700000,5250000,Lägenhet,Bostadsrätt,2 ,66 ,True,4 av 6,True,1980,3426,4320
"Upplandsgatan 57, 4 tr.",Vasastan,Stockholms kommun,2020-10-28,6150000,5495000,Lägenhet,Bostadsrätt,2 ,55 ,False,4 av 4,True,1902,1744,
"Gästrikegatan 4, gårdshus",Vasastan,Stockholms kommun,2020-10-28,3980000,3295000,Lägenhet,Bostadsrätt,2 ,34 ,True,2 av 3,True,1897,1797,5000
"Vanadisvägen 28, 3TR",Vasastan,Stockholms kommun,2020-10-28,6650000,5995000,Lägenhet,Bostadsrätt,2 ,59 ,,,,1914,2428,4800
"Tre Liljor 3, 2tr",Vasastan,Stockholms kommun,2020-10-28,4600000,4600000,Lägenhet,Bostadsrätt,2 ,40 ,True,,,,1794,4200
Döbelnsgatan 87,Vasastan,Stockholms kommun,2020-10-27,6650000,5495000,Lägenhet,Bostadsrätt,2 ,61 ,True,3,False,1904,2254,
"Torbjörn Klockares gata 23, 3tr",Vasastan,Stockholms kommun,2020-10-27,3700000,2990000,Lägenhet,Bostadsrätt,2 ,36 ,False,3 av 3,False,,2438,5400
"Torsgatan 25, 2 tr",Vasastan Atlas,Stockholms kommun,2020-10-27,4330000,3475000,Lägenhet,Bostadsrätt,2 ,37 ,True,2 av 5,True,1927,1770,
"Västmannagatan 30A, 5 tr",Vasastan/Norrmalm,Stockholms kommun,2020-10-27,5175000,4500000,Lägenhet,Bostadsrätt,2 ,35 ,True,5 av 5,False,,1629,
"Tomtebogatan 3, 2 tr",Stockholm,Stockholms kommun,2020-10-27,4220000,3695000,Lägenhet,Bostadsrätt,2 ,39 ,,2,True,1927,1077,
Nina Einhorns Gata 1,Hagastaden,Stockholms kommun,2020-10-26,3920000,3995000,Lägenhet,Bostadsrätt,2 ,"37,5 ",True,,,,2447,
"Sveavägen 83, ÖG",Vasastan,Stockholms kommun,2020-10-26,5000000,4650000,Lägenhet,Bostadsrätt,2 ,58 ,,,,1925,1834,12500
"Teknologgatan 7 A, 1 tr",Vasastan,Stockholms kommun,2020-10-26,5425000,4495000,Lägenhet,Bostadsrätt,2 ,48 ,True,,,1882,2760,6600
"Västeråsgatan 3A, 5 tr",Vasastan / Odenplan,Stockholms kommun,2020-10-24,6380000,5625000,Lägenhet,Bostadsrätt,2 ,68 ,False,5 av 5,True,1914,2750,
"Torsgatan 78, 3tr",Vasastan - Hagastaden,Stockholms kommun,2020-10-23,4150000,3595000,Lägenhet,Bostadsrätt,2 ,44 ,,3 av 4,False,1924,2337,
"Sonja Kovalevskys Gata 11, vån 6",Vasastan/Hagastaden,Stockholms kommun,2020-10-23,6200000,5795000,Lägenhet,Bostadsrätt,2 ,63 ,True,6 av 13,True,2018,3150,
Västmannagatan 80,Vasastan,Stockholms kommun,2020-10-23,5470000,4995000,Lägenhet,Bostadsrätt,2 ,54 ,,,,1904,2015,
"Frejgatan 42, 3tr",Vasastan - Odenplan,Stockholms kommun,2020-10-22,6400000,5795000,Lägenhet,Bostadsrätt,2 ,62 ,,3 av 4,True,1886,2444,
"Birger Jarlsgatan 111 C, 1tr",Vasastan,Stockholms kommun,2020-10-22,4300000,3695000,Lägenhet,Bostadsrätt,2 ,42 ,True,1 av 5,True,1906,1879,4800
Bråvallagatan 9A,Vasastan - Birkastan,Stockholms kommun,2020-10-22,4050000,3750000,Lägenhet,Bostadsrätt,2 ,40 ,,,,1927,2081,6700
Hagagatan 18 A,Vasastan,Stockholms kommun,2020-10-22,5800000,4975000,Lägenhet,Andel i bostadsförening,2 ,50 ,True,,,1906,2377,
"Sonja Kovalevskys Gata 3, 10tr",Vasastan - Hagastaden,Stockholms kommun,2020-10-21,6000000,5495000,Lägenhet,Bostadsrätt,2 ,56 ,True,10,True,2017,2800,
"Dalagatan 76A, Ö.G",Vasastan,Stockholms kommun,2020-10-21,5250000,4495000,Lägenhet,Andel i bostadsförening,2 ,"54,6 ",False,,,1904,3180,6000
"Tomtebogatan 23 A, 2 tr",Vasastan - Birkastan,Stockholms kommun,2020-10-21,3620000,2895000,Lägenhet,Andel i bostadsförening,2 ,31 ,True,2 av 5,True,1910,1300,9000
"Gästrikegatan 6 A, 2 tr",Vasastan,Stockholms kommun,2020-10-21,7850000,6950000,Lägenhet,Bostadsrätt,2 ,70 ,True,2 av 3,True,1896,3054,9744
"Upplandsgatan 62, 4 tr",Vasastan - Odenplan,Stockholms kommun,2020-10-21,6300000,5350000,Lägenhet,Bostadsrätt,2 ,57 ,True,4 av 5,True,1907,2719,6599
Falugatan 19,Vasastan,Stockholms kommun,2020-10-21,3720000,3195000,Lägenhet,Bostadsrätt,2 ,36 ,False,1 av 3,False,1929,1790,
Birger Jarlsgatan 99 A,Vasastan - Sibirien,Stockholms kommun,2020-10-21,4300000,3995000,Lägenhet,Bostadsrätt,2 ,42 ,False,,,1913,1020,
Markvardsgatan 11,Vasastaden,Stockholms kommun,2020-10-21,5325000,4895000,Lägenhet,Bostadsrätt,2 ,49 ,False,1 av 5,True,1907,1390,
Upplandsgatan 85B 1tr,Vasastan,Stockholms kommun,2020-10-21,6400000,5995000,Lägenhet,Bostadsrätt,2 ,60 ,True,,,1902,3076,4800
Hagagatan 52,Vasastan,Stockholms kommun,2020-10-21,5050000,4495000,Lägenhet,Bostadsrätt,2 ,54 ,,,,1912,2718,8100
Västmannagatan 17B,Vasastan/Norrmalm,Stockholms kommun,2020-10-20,5700000,5495000,Lägenhet,Bostadsrätt,2 ,51 ,True,2 av 6,True,1887,1912,
"Kungstensgatan 44, 4tr",Vasastan,Stockholms kommun,2020-10-20,4350000,3995000,Lägenhet,Bostadsrätt,2 ,47 ,,4 av 7,True,1968,1201,
"Tulegatan 31B, 2tr",Vasastan,Stockholms kommun,2020-10-20,5800000,4990000,Lägenhet,Bostadsrätt,2 ,53 ,True,2 av 3,True,1896,2664,3600
"Gävlegatan 26, 5 tr",Vasastan,Stockholms kommun,2020-10-20,3975000,3495000,Lägenhet,Bostadsrätt,2 ,40 ,True,5,True,2017,2000,6600
Torbjörn Klockares Gata 23,Vasastan - Rödabergen,Stockholms kommun,2020-10-20,5900000,5495000,Lägenhet,Bostadsrätt,2 ,70 ,False,3,False,1929,3455,4000
Norrtullsgatan 63,Vasastan,Stockholms kommun,2020-10-20,4960000,4450000,Lägenhet,Bostadsrätt,2 ,56 ,True,1 av 6,True,1947,2800,5800
"Västmannagatan 82 A, 2 tr",Vasastan,Stockholms kommun,2020-10-20,4950000,4500000,Lägenhet,Bostadsrätt,2 ,52 ,True,2 av 4,False,1903,2529,
Döbelnsgatan 79,Vasastan,Stockholms kommun,2020-10-20,5525000,4995000,Lägenhet,Bostadsrätt,2 ,49 ,True,2 av 4,True,1885,2517,
"Nina Einhorns gata 1, våning 3",Vasastan,Stockholms kommun,2020-10-20,4000000,3925000,Lägenhet,Bostadsrätt,2 ,42 ,True,3 av 12,True,2018,2364,
"Roslagsgatan 23 B, 2tr ög",Vasastan - Sibirien,Stockholms kommun,2020-10-19,5900000,5295000,Lägenhet,Bostadsrätt,2 ,60 ,True,2,False,1903,2299,
"Vulcanusgatan 10, 1,5tr.",Vasastan - Atlas,Stockholms kommun,2020-10-19,3750000,3195000,Lägenhet,Bostadsrätt,2 ,34 ,,1,True,1928,1792,
"Atlasgatan 4, 3 tr",Vasastan,Stockholms kommun,2020-10-19,6250000,5350000,Lägenhet,Bostadsrätt,2 ,65 ,False,3 av 5,True,1928,3062,3800
Roslagsgatan 54A,Vasastan,Stockholms kommun,2020-10-19,4900000,4795000,Lägenhet,Bostadsrätt,2 ,56 ,False,,,1904,2633,9700
"Sigtunagatan 1, 3 tr",Vasastan,Stockholms kommun,2020-10-18,5400000,4990000,Lägenhet,Bostadsrätt,2 ,49 ,False,3,True,1898,987,4800
"Norrbackagatan 40, 1,5 tr",Birkastan/ Vasastan,Stockholms kommun,2020-10-18,4800000,4295000,Lägenhet,Bostadsrätt,2 ,43 ,,,,1906,1961,4000
"Sveavägen 126, 4tr",Vasastan,Stockholms kommun,2020-10-17,4800000,4495000,Lägenhet,Bostadsrätt,2 ,52 ,True,4,True,1937,2553,5436
"Roslagsgatan 40D, nb, ö.g.",Vasastan - Sibirien,Stockholms kommun,2020-10-17,4800000,4595000,Lägenhet,Bostadsrätt,2 ,56 ,False,,,1897,2160,2400
"Norrbackagatan 30, 2tr",Vasastan - Birkastan,Stockholms kommun,2020-10-16,5100000,4695000,Lägenhet,Bostadsrätt,2 ,53 ,,2 av 6,True,1925,1861,
Tomtebogatan 16,Vasastan - Birkastan,Stockholms kommun,2020-10-15,4600000,,Lägenhet,Bostadsrätt,2 ,39 ,,3 av 4,True,1904,1325,
"Gävlegatan 26, 11tr.",Vasastan,Stockholms kommun,2020-10-15,3720000,3395000,Lägenhet,Bostadsrätt,2 ,34 ,True,11,True,2017,1700,
Roslagsgatan 42B,Vasastan,Stockholms kommun,2020-10-15,5500000,5500000,Lägenhet,Bostadsrätt,2 ,51 ,False,3 av 4,True,1885,2585,
Rehnsgatan 21 A,Vasastan - Norrtull,Stockholms kommun,2020-10-15,4600000,4395000,Lägenhet,Bostadsrätt,2 ,48 ,False,,,1902,1331,4000
"Frejgatan 56A, ö.g 1 tr",Vasastan - Odenplan,Stockholms kommun,2020-10-15,6350000,5495000,Lägenhet,Bostadsrätt,2 ,61 ,True,1 av 3,False,,2010,
"Bråvallagatan 3, 4tr",Sankt Eriksplan,Stockholms kommun,2020-10-15,4400000,3750000,Lägenhet,Bostadsrätt,2 ,42 ,False,4 av 5,True,1929,2932,4860
"Drottninggatan 102B, 3 tr över gård",Vasastan,Stockholms kommun,2020-10-15,5500000,4875000,Lägenhet,Bostadsrätt,2 ,52 ,False,3 av 5,False,1887,2438,4596
"Tomtebogatan 33A, ög",Vasastan - Birkastan,Stockholms kommun,2020-10-15,5125000,4395000,Lägenhet,Bostadsrätt,2 ,50 ,False,,,1911,2006,4300
Tulegatan 5 B,Norrmalm / Vasastan,Stockholms kommun,2020-10-15,5200000,4995000,Lägenhet,Bostadsrätt,2 ,"58,5 ",,,,1891,3846,
"Upplandsgatan 77A, 4tr",Vasastan,Stockholms kommun,2020-10-14,6400000,5595000,Lägenhet,Bostadsrätt,2 ,58 ,True,4 av 4,True,1899,3055,5160
"Gävlegatan 26, 7 tr",Vasastan,Stockholms kommun,2020-10-14,3525000,3295000,Lägenhet,Bostadsrätt,2 ,34 ,True,7 av 14,True,2017,1700,8826
"Norrbackagatan 11, 5tr",Vasastan/Birkastan,Stockholms kommun,2020-10-14,6900000,6195000,Lägenhet,Bostadsrätt,2 ,62 ,True,,,1904,3035,
Observatoriegatan 13,Vasastan - Odenplan,Stockholms kommun,2020-10-14,6470000,5950000,Lägenhet,Bostadsrätt,2 ,"63,5 ",,1 av 4,True,1881 - 1929,2569,
Tomtebogatan 28,Vasastan - Birkastan,Stockholms kommun,2020-10-13,4635000,3995000,Lägenhet,Bostadsrätt,2 ,44 ,,,,1906,1040,
"Västmannagatan 97, 3 tr",Vasastan,Stockholms kommun,2020-10-13,4950000,4495000,Lägenhet,Bostadsrätt,2 ,52 ,False,3 av 5,True,1917,3120,2000
"Tomtebogatan 50, 4,5tr",Vasastan - Birkastan,Stockholms kommun,2020-10-13,6475000,5495000,Lägenhet,Bostadsrätt,2 ,56 ,True,4,True,1906,2411,9520
Rörstrandsgatan 33 A,Vasastan - Birkastan,Stockholms kommun,2020-10-13,8000000,6995000,Lägenhet,Bostadsrätt,2 ,71 ,True,3 av 5,True,1929,2050,10500
"Birger Jarlsgatan 93B, 1tr",Vasastan,Stockholms kommun,2020-10-13,5650000,4895000,Lägenhet,Bostadsrätt,2 ,"50,3 ",True,1 av 5,True,1912,2468,
"Tomtebogatan 35, 4tr",Vasastan / Birkastan,Stockholms kommun,2020-10-11,5825000,4995000,Lägenhet,Bostadsrätt,2 ,56 ,False,4 av 5,True,1910,3095,4440
Tulegatan 46,Vasastan,Stockholms kommun,2020-10-11,4950000,4695000,Lägenhet,Bostadsrätt,2 ,57 ,False,4 av 7,True,1973,3092,
"Hagagatan 52, Gårdshuset!",Vasastan,Stockholms kommun,2020-10-10,5000000,4395000,Lägenhet,Bostadsrätt,2 ,52 ,False,3 av 4,False,1912,2718,
"Karlbergsvägen 87B, 3tr",Vasastan - Birkastan,Stockholms kommun,2020-10-09,5400000,4895000,Lägenhet,Bostadsrätt,2 ,51 ,True,3,True,1912,2465,
Drottninggatan 112A,Vasastan,Stockholms kommun,2020-10-09,3900000,3250000,Lägenhet,Bostadsrätt,2 ,31 ,False,,,1861,1116,3620
"Birkagatan 25, 3 tr",Vasastan,Stockholms kommun,2020-10-09,6950000,5995000,Lägenhet,Bostadsrätt,2 ,65 ,True,3,False,1921,2695,
"Karlbergsvägen 57, 4tr.",Vasastan - Birkastan,Stockholms kommun,2020-10-08,4640000,3995000,Lägenhet,Bostadsrätt,2 ,41 ,,4 av 5,True,1903,2031,5404
"Roslagsgatan 9, 4tr",Vasastan - Sibirien,Stockholms kommun,2020-10-08,4600000,4295000,Lägenhet,Bostadsrätt,2 ,44 ,,4,True,1906,1721,6000
Tomtebogatan 33 A,Vasastan,Stockholms kommun,2020-10-08,7180000,6495000,Lägenhet,Bostadsrätt,2 ,66 ,True,1,False,1907,2478,6700
"Observatoriegatan 16, 3 tr",Vasastan,Stockholms kommun,2020-10-08,6600000,6195000,Lägenhet,Andel i bostadsförening,2 ,65 ,False,3 av 5,True,1881,3010,4500
"Dalagatan 86H, 2 tr",Vasastan,Stockholms kommun,2020-10-08,4800000,4195000,Lägenhet,Bostadsrätt,2 ,49 ,False,2 av 4,True,1916,2625,4000
"Tulegatan 41, 4tr",Vasastan,Stockholms kommun,2020-10-08,5475000,4950000,Lägenhet,Bostadsrätt,2 ,60 ,True,4 av 8,True,1963,2392,4440
Ingemarsgatan 3B,Vasastan,Stockholms kommun,2020-10-08,3700000,3295000,Lägenhet,Bostadsrätt,2 ,34 ,,5,True,1913,1865,2796
Kungstensgatan 59 - vindsvåning,Vasastan,Stockholms kommun,2020-10-07,7100000,6200000,Lägenhet,Bostadsrätt,2 ,52 ,True,5 av 5,True,1888,1729,6660
"Drejargatan 6, 2 tr",Vasastan - Birkastan,Stockholms kommun,2020-10-07,4640000,4450000,Lägenhet,Bostadsrätt,2 ,48 ,False,2 av 5,True,1929,2600,2520
"Torsgatan 77, 1.5 tr",Vasastan,Stockholms kommun,2020-10-07,5210000,4950000,Lägenhet,Bostadsrätt,2 ,64 ,False,1 av 4,True,1926,3397,
"Nina Einhorns gata 4, 11tr",Hagastaden,Stockholms kommun,2020-10-07,5100000,5100000,Lägenhet,Bostadsrätt,2 ,54 ,True,11 av 13,True,2017,3251,4860
"Norrtullsgatan 16E, 6tr",Vasastan,Stockholms kommun,2020-10-07,5750000,5100000,Lägenhet,Bostadsrätt,2 ,62 ,True,6 av 6,True,1991,2152,3841
Upplandsgatan 11 A,Vasastan/Norrmalm,Stockholms kommun,2020-10-07,4625000,3995000,Lägenhet,Bostadsrätt,2 ,42 ,,,,1885,1843,6600
"Vanadisvägen 26B, 4tr",Vasastan,Stockholms kommun,2020-10-07,5450000,4500000,Lägenhet,Bostadsrätt,2 ,47 ,True,,,1913,1891,6600
Roslagsgatan 37,Vasastan,Stockholms kommun,2020-10-07,4500000,3895000,Lägenhet,Bostadsrätt,2 ,41 ,,,,1897,1950,
"Dalagatan 90, vån 4",Vasastan,Stockholms kommun,2020-10-06,5800000,5295000,Lägenhet,Bostadsrätt,2 ,64 ,False,4 av 5,True,1929,3120,4000
"Rörstrandsgatan 42A, 4tr",Vasastan - Birkastan,Stockholms kommun,2020-10-06,6225000,5695000,Lägenhet,Bostadsrätt,2 ,57 ,True,4 av 4,False,1906,2442,4800
"Sveavägen 129, 3 tr",Vasastan,Stockholms kommun,2020-10-06,5620000,4500000,Lägenhet,Bostadsrätt,2 ,62 ,True,3 av 7,True,1926,1870,5000
Tomtebogatan 3,Birkastan,Stockholms kommun,2020-10-06,4260000,3595000,Lägenhet,Bostadsrätt,2 ,37 ,,,,1926,1077,
"Frejgatan 56A, gårdshus",Vasastan,Stockholms kommun,2020-10-06,5900000,5295000,Lägenhet,Bostadsrätt,2 ,"60,8 ",True,,,1905,1886,
"Tomtebogatan 17, 3 tr",Vasastan,Stockholms kommun,2020-10-06,6600000,5950000,Lägenhet,Andel i bostadsförening,2 ,61 ,True,,,1911,1954,
Gästrikegatan 10,Vasastan - S:t Eriksplan,Stockholms kommun,2020-10-05,4900000,4795000,Lägenhet,Bostadsrätt,2 ,63 ,,2,True,1968,2468,
"Nina Einhorns gata 10, 9tr",Hagastaden,Stockholms kommun,2020-10-05,4700000,4700000,Lägenhet,Bostadsrätt,2 ,54 ,True,9 av 10,True,2018,3230,4700
"Hälsingegatan 37, 2tr",Vasastan - Odenplan,Stockholms kommun,2020-10-05,4220666,3495000,Lägenhet,Bostadsrätt,2 ,38 ,,2,True,1926,1822,5948
"Torsgatan 49, vån 4,5/5",Vasastan,Stockholms kommun,2020-10-05,5400000,5400000,Lägenhet,Bostadsrätt,2 ,44 ,,4,False,1904,1987,8500
"Nina Einhorns Gata 4, vån 13",Hagastaden,Stockholms kommun,2020-10-05,5650000,4995000,Lägenhet,Bostadsrätt,2 ,54 ,False,13 av 13,True,2018,3251,4860
"Roslagsgatan 26, 4 tr",Vasastan,Stockholms kommun,2020-10-05,4650000,4295000,Lägenhet,Bostadsrätt,2 ,"55,4 ",False,4 av 8,True,1972,2135,4200
Sveavägen 133,Vasastan,Stockholms kommun,2020-10-04,3435000,3095000,Lägenhet,Bostadsrätt,2 ,38 ,False,2 av 5,True,1926,1868,
"Norrbackagatan 11, 2,5 tr",Birkastan/ Vasastan,Stockholms kommun,2020-10-04,4700000,3995000,Lägenhet,Bostadsrätt,2 ,46 ,,,,1904,2320,4300
Döbelnsgatan 52,Vasastan,Stockholms kommun,2020-10-04,5150000,4495000,Lägenhet,Bostadsrätt,2 ,"52,3 ",True,,,1963,2122,4800
"Döbelnsgatan 53A, 3tr",Vasastan,Stockholms kommun,2020-10-03,6600000,5695000,Lägenhet,Bostadsrätt,2 ,57 ,,,,1911,2040,6200
"Sveavägen 134, 3 tr",Vasastan,Stockholms kommun,2020-10-02,3650000,3495000,Lägenhet,Bostadsrätt,2 ,"39,1 ",True,3 av 5,True,1937,2220,3482
"Torsplan 8, vån 14",Hagastaden - Vasastan,Stockholms kommun,2020-10-02,6750000,5995000,Lägenhet,Bostadsrätt,2 ,57 ,True,14 av 36,True,2019,3569,
"Birger Jarlsgatan 119, 1½ tr.",Vasastan,Stockholms kommun,2020-10-02,5465000,5250000,Lägenhet,Bostadsrätt,2 ,58 ,True,1,True,1906,1946,
Frejgatan 50,Vasastan/Odenplan,Stockholms kommun,2020-10-02,4870000,4250000,Lägenhet,Andel i bostadsförening,2 ,47 ,,,,1896,2724,9100
"Birkagatan 21B, 3tr",Vasastan - Birkastan,Stockholms kommun,2020-10-01,7100000,6295000,Lägenhet,Bostadsrätt,2 ,70 ,True,3 av 5,True,1905,2022,8700
"Döbelnsgatan 79, 3tr",Vasastan,Stockholms kommun,2020-10-01,5450000,4495000,Lägenhet,Bostadsrätt,2 ,49 ,False,3 av 5,True,1885,2448,4800
Gästrikegatan 8A,Vasaparken,Stockholms kommun,2020-10-01,5700000,4795000,Lägenhet,Bostadsrätt,2 ,54 ,True,1 av 3,False,1903,3522,11179
"Odengatan 31A, 2tr",Vasastan,Stockholms kommun,2020-10-01,5750000,5790000,Lägenhet,Bostadsrätt,2 ,"62,5 ",True,2 av 7,True,1992,600,3996
"Tomtebogatan 3A, 4tr",Vasastan,Stockholms kommun,2020-10-01,4275000,3695000,Lägenhet,Bostadsrätt,2 ,39 ,,4,True,,1052,6840
Frejgatan 22,Vasastan,Stockholms kommun,2020-10-01,5850000,,Lägenhet,Bostadsrätt,2 ,58 ,,4,True,1929,2028,
"Upplandsgatan 62, 3tr",Vasastan,Stockholms kommun,2020-10-01,5750000,4995000,Lägenhet,Bostadsrätt,2 ,52 ,True,,,1906,2340,6400
"Hagagatan 17N, 2tr",Vasastan,Stockholms kommun,2020-09-30,5500000,5200000,Lägenhet,Bostadsrätt,2 ,67 ,True,2 av 5,True,1981,3193,5000
"Völundsgatan 7, 4 tr",Vasastan,Stockholms kommun,2020-09-30,4500000,3795000,Lägenhet,Bostadsrätt,2 ,44 ,False,4 av 5,True,1928,2068,4000
"Gästrikegatan 13, 1tr",Vasastan,Stockholms kommun,2020-09-30,5100000,4195000,Lägenhet,Bostadsrätt,2 ,44 ,True,1 av 5,True,1909,1499,4800
"Dalagatan 38 A, 1tr",Vasastan,Stockholms kommun,2020-09-30,4965000,4495000,Lägenhet,Andel i bostadsförening,2 ,43 ,,,,1885,2194,
Västmannagatan 51 B,Vasastan,Stockholms kommun,2020-09-30,4560000,3995000,Lägenhet,Bostadsrätt,2 ,39 ,,,,1886,1554,5400
"Frejgatan 50, 4tr",Vasastan - Odenplan,Stockholms kommun,2020-09-29,4850000,4250000,Lägenhet,Andel i bostadsförening,2 ,47 ,,4 av 4,False,1896,2684,
"Upplandsgatan 26, 2 tr",Vasastan,Stockholms kommun,2020-09-29,6800000,5795000,Lägenhet,Bostadsrätt,2 ,72 ,False,2 av 5,True,1886,3122,6600
Hagagatan 44B,Vasastan,Stockholms kommun,2020-09-29,5950000,5295000,Lägenhet,Bostadsrätt,2 ,61 ,True,,,1910,2658,
Roslagsgatan 32,Vasastan,Stockholms kommun,2020-09-29,6350000,5675000,Lägenhet,Andel i bostadsförening,2 ,63 ,,,,1884,2169,4200
"Upplandsgatan 44, 3tr.",Vasastan - Odenplan,Stockholms kommun,2020-09-28,5100000,4375000,Lägenhet,Bostadsrätt,2 ,40 ,True,3 av 5,True,1884,1372,
Norra Stationsgatan 119,Vasastaden,Stockholms kommun,2020-09-28,4800000,4495000,Lägenhet,Bostadsrätt,2 ,60 ,True,1,True,1913,3499,8300
Torsgatan 50,Vasastan,Stockholms kommun,2020-09-28,5500000,4795000,Lägenhet,Bostadsrätt,2 ,60 ,False,1,True,1903,1832,8500
"Tulegatan 21, 3 tr",Vasastan,Stockholms kommun,2020-09-28,7025000,5995000,Lägenhet,Bostadsrätt,2 ,59 ,True,,,1891,2188,
Odengatan 36B Ö.G,Vasastan,Stockholms kommun,2020-09-28,4500000,3795000,Lägenhet,Bostadsrätt,2 ,42 ,,,,1901,1675,3600
"Tegnérgatan 51 A, eget gårdshus",Vasastan,Stockholms kommun,2020-09-28,4600000,4500000,Lägenhet,Bostadsrätt,2 ,42 ,,,,1886,844,6300
"Tomtebogatan 31, 6tr. vindsvåning",Vasastan - Birkastan,Stockholms kommun,2020-09-26,6750000,5995000,Lägenhet,Andel i bostadsförening,2 ,46 ,True,6 av 6,True,1907,961,
"Sankt Eriksgatan 64, -3tr / Atlasmuren 18, ½tr",Vasastan - Atlas,Stockholms kommun,2020-09-26,3825000,3750000,Lägenhet,Bostadsrätt,2 ,50 ,,,,1929,971,
"Rörstrandsgatan 38 A, 1tr ö.g.",Vasastaden,Stockholms kommun,2020-09-26,4650000,3795000,Lägenhet,Andel i bostadsförening,2 ,40 ,True,1,True,1906,1867,17580
Sankt Eriksplan 5,Vasastan,Stockholms kommun,2020-09-26,4600000,3950000,Lägenhet,Bostadsrätt,2 ,43 ,True,2 av 5,True,,1259,
Birger Jarlsgatan 111B,Vasastan - Sibirien,Stockholms kommun,2020-09-25,5450000,4495000,Lägenhet,Bostadsrätt,2 ,57 ,True,1,True,1906,2612,9300
"Nina Einhorns gata 10, 5tr (Parkläge)",Hagastaden,Stockholms kommun,2020-09-25,4475000,3995000,Lägenhet,Bostadsrätt,2 ,48 ,True,5 av 10,True,2018,2944,4860
"Sveavägen 139, 1tr",Vasastan,Stockholms kommun,2020-09-25,5400000,5495000,Lägenhet,Bostadsrätt,2 ,73 ,True,1 av 6,True,1927,3732,
"Hagagatan 16, 4 tr",Vasastan - invid Odenplan,Stockholms kommun,2020-09-25,6470000,5950000,Lägenhet,Andel i bostadsförening,2 ,65 ,True,4 av 4,True,1906,3232,
Nina Einhorns gata 6,Vasastan - Hagastaden,Stockholms kommun,2020-09-25,3925000,3495000,Lägenhet,Bostadsrätt,2 ,43 ,,,,2018,2814,4800
"Hagagatan 50 A, 2tr ög",Vasastan,Stockholms kommun,2020-09-25,5600000,4975000,Lägenhet,Bostadsrätt,2 ,55 ,True,,,1912,3321,7700
"Birger Jarlsgatan 97, 1,5tr.",Vasastan - Östermalm,Stockholms kommun,2020-09-24,5500000,4795000,Lägenhet,Bostadsrätt,2 ,53 ,True,1,True,1914,2448,
Roslagsgatan 19B,Vasastan,Stockholms kommun,2020-09-24,4410000,3895000,Lägenhet,Bostadsrätt,2 ,47 ,False,,,1904,1360,9540
"Torsgatan 48B, 4tr",Vasastan,Stockholms kommun,2020-09-24,6400000,5350000,Lägenhet,Bostadsrätt,2 ,59 ,True,4 av 5,False,1912,884,
"Luntmakargatan 54 A, 2 tr",Vasastan,Stockholms kommun,2020-09-24,7500000,6995000,Lägenhet,Bostadsrätt,2 ,77 ,True,,,1884,3781,6960
"Nina Einhorns gata 1, våning 9",Vasastan/Hagastaden,Stockholms kommun,2020-09-24,4250000,4095000,Lägenhet,Bostadsrätt,2 ,42 ,True,9 av 12,True,2018,2364,
Markvardsgatan 11,Vasastan,Stockholms kommun,2020-09-24,6350000,5650000,Lägenhet,Bostadsrätt,2 ,61 ,True,2 av 5,True,1907,1600,5340
"Tomtebogatan 22, 6tr Vindsvåning",Vasastan - Birkastan,Stockholms kommun,2020-09-23,7640000,6995000,Lägenhet,Bostadsrätt,2 ,67 ,True,6 av 6,True,1908,2575,
"Hagagatan 50A,  4tr ög",Vasastan,Stockholms kommun,2020-09-23,3500000,2995000,Lägenhet,Bostadsrätt,2 ,31 ,,4 av 4,False,1912,1755,
"Roslagsgatan 29, 3tr.",Vasastan - Sibirien,Stockholms kommun,2020-09-23,3815000,3495000,Lägenhet,Bostadsrätt,2 ,38 ,True,3 av 5,True,1936,2387,
"Vulcanusgatan 10, 3 tr",Vasastan Atlas,Stockholms kommun,2020-09-23,4350000,3750000,Lägenhet,Bostadsrätt,2 ,37 ,True,3 av 6,True,1929,1907,
"Torsplan 8, vån 11",Vasastan/Hagastaden,Stockholms kommun,2020-09-23,6585000,6495000,Lägenhet,Bostadsrätt,2 ,58 ,True,11 av 35,True,2019,3621,
"Torsgatan 42C, 2 tr",Birkastan,Stockholms kommun,2020-09-23,6500000,5750000,Lägenhet,Bostadsrätt,2 ,60 ,True,2 av 5,True,1926,3153,5365
"Västmannagatan 76, 6 tr",Vasastan,Stockholms kommun,2020-09-23,3750000,3495000,Lägenhet,Bostadsrätt,2 ,42 ,,,,1965,2251,
